scaffold,start,end,mid,sites,pi_Hls1,pi_Hls2,dxy_Hls1_Hls2,Fst_Hls1_Hls2
scaffold_9,3296705,3324235,3310036,25000,0.000927,0.001117,0.006985,0.754345
scaffold_9,3324236,3351519,3337668,25000,0.00147,0.001439,0.022027,0.88157
scaffold_9,3351520,3382799,3365932,25000,0.0011,0.001061,0.005317,0.67356
scaffold_9,3382800,3415003,3399413,25000,0.001042,0.001432,0.002185,0.283377
scaffold_9,3415004,3451673,3435758,25000,0.001156,0.001161,0.008095,0.759093
scaffold_9,3451674,3480047,3465977,25000,0.000702,0.000795,0.009425,0.859166
scaffold_9,3480048,3519128,3501526,25000,0.000746,0.000802,0.00174,0.396513
scaffold_9,3519129,3544608,3531831,25000,0.002148,0.002144,0.007376,0.561826
scaffold_9,3544609,3576082,3560178,25000,0.001021,0.00112,0.015955,0.879786
scaffold_9,3576083,3605820,3591676,25000,0.001311,0.00121,0.010327,0.791023
scaffold_9,3605821,3631921,3618851,25000,0.001283,0.00121,0.00985,0.784166
scaffold_9,3631922,3658712,3645033,25000,0.001065,0.000986,0.01013,0.823758
scaffold_9,3658713,3689692,3676305,25000,0.000884,0.00088,0.013157,0.879918
scaffold_9,3689693,3715930,3703011,25000,0.001136,0.001077,0.014343,0.862972
scaffold_9,3715931,3741860,3728837,25000,0.000968,0.000989,0.0137,0.872502
scaffold_9,3741861,3769000,3755342,25000,0.001736,0.001603,0.015474,0.813159
scaffold_9,3769001,3800100,3785804,25000,0.000697,0.000736,0.01137,0.886644
scaffold_9,3800101,3826464,3813660,25000,0.002297,0.002211,0.013506,0.724317
scaffold_9,3826465,3862049,3846460,25000,0.00064,0.000737,0.013999,0.909994
scaffold_9,3862050,3888086,3874937,25000,0.001536,0.001546,0.009041,0.719149
scaffold_9,3888087,3917581,3901933,25000,0.001361,0.001397,0.006543,0.663387
scaffold_9,3917582,3943474,3930533,25000,0.000932,0.000887,0.014417,0.886629
scaffold_9,3943475,3971532,3957020,25000,0.001288,0.00117,0.010108,0.791755
scaffold_9,3971533,4001158,3986762,25000,0.000918,0.001078,0.01233,0.856024
scaffold_9,4001159,4032563,4017350,25000,0.000588,0.000632,0.013091,0.914515
scaffold_9,4032564,4059585,4046174,25000,0.001234,0.001216,0.01633,0.866472
scaffold_9,4059586,4085469,4072412,25000,0.000982,0.000988,0.01469,0.879844
scaffold_9,4085470,4142868,4118475,25000,0.00108,0.001127,0.007181,0.747499
scaffold_9,4142869,4177061,4158667,25000,0.000784,0.000905,0.014573,0.893512
scaffold_9,4177062,4208811,4192775,25000,0.001251,0.001393,0.001193,-0.056497
scaffold_9,4208812,4233868,4221336,25000,0.000637,0.000646,0.000584,-0.050065
scaffold_9,4233869,4278859,4256319,25000,0.001062,0.001031,0.002815,0.470725
scaffold_9,4278860,4308864,4293072,25000,0.001331,0.001389,0.023737,0.896501
scaffold_9,4308865,4342614,4325897,25000,0.000875,0.00112,0.015512,0.884507
scaffold_9,4342615,4368442,4355366,25000,0.000924,0.000772,0.008916,0.83234
scaffold_9,4368443,4406522,4389371,25000,0.000766,0.000812,0.002432,0.522755
scaffold_9,4406523,4461657,4432216,25000,0.000859,0.001059,0.003432,0.577978
scaffold_9,4461658,4491820,4475281,25000,0.002192,0.002051,0.004686,0.388836
scaffold_9,4491821,4522195,4508650,22048,0.001261,0.001301,0.002999,0.409044
scaffold_10,4445,34032,19683,25000,0.00068,0.000651,0.00274,0.621152
scaffold_10,34033,59075,46551,25000,0.000668,0.000668,0.000601,-0.055515
scaffold_10,59076,89499,75304,25000,0.001214,0.0013,0.00375,0.510732
scaffold_10,89500,114922,102205,25000,0.001043,0.001076,0.012879,0.854442
scaffold_10,114923,140707,127773,25000,0.001384,0.000877,0.007678,0.749317
scaffold_10,140708,171266,158031,25000,0.00118,0.001447,0.016473,0.858639
scaffold_10,171267,197983,184192,25000,0.00126,0.00121,0.008513,0.756162
scaffold_10,197984,228575,212471,25000,0.000889,0.000562,0.014166,0.906985
scaffold_10,228576,256044,242735,25000,0.001413,0.001248,0.013642,0.826893
scaffold_10,256045,282554,269529,25000,0.000853,0.000725,0.015909,0.909827
scaffold_10,282555,313376,299999,25000,0.001089,0.000924,0.014176,0.872646
scaffold_10,313377,340432,326612,25000,0.001936,0.001921,0.006361,0.547398
scaffold_10,340433,368719,354663,25000,0.000783,0.000753,0.004553,0.721742
scaffold_10,368720,431303,402964,25000,0.000512,0.000583,0.001378,0.443957
scaffold_10,431304,468385,452129,25000,0.001487,0.001632,0.008012,0.685309
scaffold_10,468386,497686,482237,25000,0.000776,0.000917,0.005699,0.750997
scaffold_10,497687,524265,511092,25000,0.001186,0.001217,0.008099,0.747649
scaffold_10,524266,559273,539578,25000,0.000825,0.000882,0.012327,0.876174
scaffold_10,559274,586328,572586,25000,0.001727,0.001711,0.015968,0.812591
scaffold_10,586329,613898,599839,25000,0.001627,0.00152,0.017406,0.84116
scaffold_10,613899,641912,628272,25000,0.000746,0.000979,0.00854,0.823646
scaffold_10,641913,695133,662635,25000,0.000793,0.000882,0.012145,0.876058
scaffold_10,695134,749648,729145,25000,0.000365,0.000346,0.003538,0.824994
scaffold_10,749649,787557,768275,25000,0.000555,0.00066,0.005999,0.823618
scaffold_10,787558,838775,811255,25000,0.001482,0.001759,0.007113,0.640864
scaffold_10,838776,880201,856003,25000,0.000823,0.000882,0.011723,0.87032
scaffold_10,880202,905516,892800,25000,0.000897,0.000923,0.005327,0.718664
scaffold_10,905517,931183,918359,25000,0.000833,0.000854,0.010177,0.853428
scaffold_10,931184,973128,949832,25000,0.001341,0.001385,0.008982,0.738613
scaffold_10,973129,1008142,991284,25000,0.000783,0.000828,0.012073,0.880358
scaffold_10,1008143,1044317,1025574,25000,0.00081,0.000889,0.008578,0.827828
scaffold_10,1044318,1074921,1061112,25000,0.000757,0.000705,0.010143,0.869259
scaffold_10,1074922,1101661,1087797,25000,0.001188,0.000996,0.013706,0.858787
scaffold_10,1101662,1128966,1115128,25000,0.00107,0.001031,0.012998,0.856088
scaffold_10,1128967,1155270,1142182,25000,0.001716,0.001708,0.019946,0.848648
scaffold_10,1155271,1187407,1173182,25000,0.000473,0.000486,0.003352,0.759261
scaffold_10,1187408,1235110,1212610,25000,0.000675,0.000568,0.010384,0.885868
scaffold_10,1235111,1261025,1248000,25000,0.00091,0.000964,0.01265,0.868035
scaffold_10,1261026,1291342,1275294,25000,0.002187,0.002301,0.009415,0.627099
scaffold_10,1291343,1339100,1319518,25000,0.00183,0.001527,0.003252,0.330536
scaffold_10,1339101,1370266,1354520,25000,0.001002,0.00092,0.003419,0.573816
scaffold_10,1370267,1395612,1382930,25000,0.000979,0.000797,0.007653,0.797178
scaffold_10,1395613,1424540,1409840,25000,0.000933,0.000953,0.002457,0.456611
scaffold_10,1424541,1452467,1437768,25000,0.000951,0.000767,0.013347,0.884376
scaffold_10,1452468,1484040,1470945,25000,0.000777,0.000828,0.006808,0.794343
scaffold_10,1484041,1513900,1498417,25000,0.001237,0.001333,0.008006,0.73354
scaffold_10,1513901,1542529,1528804,25000,0.001399,0.001166,0.016397,0.861177
scaffold_10,1542530,1569095,1556127,25000,0.0015,0.001495,0.014607,0.82166
scaffold_10,1569096,1596958,1583381,25000,0.001926,0.001958,0.014576,0.773924
scaffold_10,1596959,1632120,1612983,25000,0.000861,0.000923,0.009819,0.840504
scaffold_10,1632121,1668739,1648235,25000,0.001314,0.00133,0.017197,0.863401
scaffold_10,1668740,1694266,1681482,25000,0.001005,0.001112,0.012141,0.846438
scaffold_10,1694267,1719980,1707084,25000,0.000869,0.001075,0.015863,0.88969
scaffold_10,1719981,1754418,1736248,25000,0.001358,0.001403,0.01009,0.770858
scaffold_10,1754420,1787502,1770982,25000,0.000639,0.000661,0.011932,0.901511
scaffold_10,1787503,1814950,1800988,25000,0.001464,0.001464,0.010827,0.770926
scaffold_10,1814951,1859241,1831397,25000,0.00083,0.001017,0.008498,0.811941
scaffold_10,1859242,1892334,1874227,25000,0.000636,0.000735,0.001884,0.479168
scaffold_10,1892335,1930755,1913662,25000,0.002181,0.002193,0.010374,0.663381
scaffold_10,1930758,1959068,1944280,25000,0.000648,0.000684,0.009274,0.869656
scaffold_10,1959069,1986946,1973172,25000,0.001352,0.001275,0.01496,0.845393
scaffold_10,1986947,2014765,2000582,25000,0.001074,0.001119,0.015675,0.874995
scaffold_10,2014766,2041014,2028096,25000,0.000762,0.000671,0.011927,0.891672
scaffold_10,2041015,2069751,2055018,25000,0.001048,0.001002,0.01108,0.835089
scaffold_10,2069752,2095610,2082660,25000,0.000833,0.000617,0.008913,0.85364
scaffold_10,2095611,2127785,2113426,25000,0.001138,0.001006,0.011101,0.828392
scaffold_10,2127786,2154409,2141236,25000,0.000806,0.000728,0.008552,0.842335
scaffold_10,2154410,2184630,2171804,25000,0.000889,0.000944,0.009436,0.829295
scaffold_10,2184631,2213084,2198946,25000,0.002187,0.002194,0.019187,0.800149
scaffold_10,2213085,2248323,2226563,25000,0.001422,0.00137,0.017416,0.857965
scaffold_10,2248324,2282984,2266360,25000,0.001122,0.000935,0.015397,0.870579
scaffold_10,2282985,2321599,2300394,25000,0.000924,0.000775,0.011406,0.867363
scaffold_10,2321600,2363235,2345036,25000,0.000721,0.000751,0.011464,0.883991
scaffold_10,2363236,2412130,2390736,25000,0.000842,0.000962,0.0178,0.907947
scaffold_10,2412131,2453851,2429850,25000,0.000292,0.000308,0.009535,0.939655
scaffold_10,2453852,2481573,2468367,25000,0.000793,0.000507,0.012638,0.905813
scaffold_10,2481574,2507085,2494209,25000,0.000572,0.000641,0.009258,0.882509
scaffold_10,2507086,2534842,2520699,25000,0.000641,0.000634,0.016813,0.92991
scaffold_10,2534843,2560454,2547789,25000,0.001422,0.001398,0.00803,0.711896
scaffold_10,2560455,2607468,2588275,25000,0.002059,0.002067,0.004813,0.412262
scaffold_10,2607469,2634699,2621032,25000,0.000846,0.00116,0.008707,0.799969
scaffold_10,2634700,2674529,2656524,25000,0.000959,0.000809,0.004768,0.695782
scaffold_10,2674530,2699770,2687121,25000,0.001348,0.0012,0.011819,0.813244
scaffold_10,2699771,2737632,2720270,25000,0.000738,0.000736,0.01437,0.907073
scaffold_10,2737633,2763527,2750613,25000,0.000452,0.000393,0.017775,0.955508
scaffold_10,2763528,2795768,2778891,25000,0.000878,0.001573,0.011211,0.810945
scaffold_10,2795769,2827333,2811796,25000,0.000383,0.000325,0.006919,0.907116
scaffold_10,2827334,2852387,2839871,25000,0.000774,0.000658,0.000645,-0.055555
scaffold_10,2852388,2878795,2865193,25000,0.000911,0.000911,0.004032,0.643234
scaffold_10,2878796,2904984,2892087,25000,0.001049,0.000887,0.009854,0.828506
scaffold_10,2904985,2932812,2919401,25000,0.000711,0.000574,0.012257,0.904173
scaffold_10,2932813,2960420,2946314,25000,0.000432,0.000405,0.009189,0.916279
scaffold_10,2960421,2998998,2980759,25000,0.000552,0.000647,0.012097,0.90937
scaffold_10,2998999,3026065,3013311,25000,0.000812,0.000852,0.007891,0.814131
scaffold_10,3026066,3055801,3040499,25000,0.000549,0.000668,0.011328,0.901919
scaffold_10,3055802,3095270,3080794,25000,0.001229,0.001282,0.003332,0.46297
scaffold_10,3095271,3120852,3108115,25000,0.001006,0.000922,0.010742,0.842206
scaffold_10,3120853,3148451,3134813,25000,0.001285,0.001395,0.01325,0.822797
scaffold_10,3148452,3175423,3162241,25000,0.002216,0.002259,0.012735,0.711745
scaffold_10,3175424,3202119,3188653,25000,0.001457,0.001473,0.006655,0.650939
scaffold_10,3202120,3228423,3215377,25000,0.000898,0.001035,0.012758,0.86525
scaffold_10,3228424,3253996,3241141,25000,0.000882,0.001005,0.011382,0.853418
scaffold_10,3253997,3282626,3267421,25000,0.000763,0.000765,0.016776,0.9169
scaffold_10,3282627,3308761,3295642,25000,0.000851,0.000919,0.017623,0.908665
scaffold_10,3308762,3334953,3322253,25000,0.001113,0.001065,0.011981,0.840331
scaffold_10,3334954,3361269,3348227,25000,0.001157,0.000949,0.010434,0.8242
scaffold_10,3361270,3387680,3374656,25000,0.002209,0.001955,0.016302,0.782357
scaffold_10,3387681,3428235,3410846,25000,0.000862,0.000792,0.012152,0.876098
scaffold_10,3428236,3457735,3444139,25000,0.00186,0.001849,0.00898,0.669095
scaffold_10,3457736,3492064,3474063,25000,0.000652,0.000736,0.004823,0.757998
scaffold_10,3492065,3524228,3507674,25000,0.000599,0.000573,0.006003,0.828574
scaffold_10,3524229,3552725,3537071,25000,0.000664,0.000641,0.005393,0.79155
scaffold_10,3552726,3582338,3567362,25000,0.000704,0.000696,0.006624,0.815706
scaffold_10,3582339,3608026,3595135,25000,0.000748,0.000749,0.007902,0.834205
scaffold_10,3608027,3643175,3625473,25000,0.00098,0.000986,0.013908,0.87305
scaffold_10,3643176,3671874,3656642,25000,0.001084,0.000952,0.016427,0.8865
scaffold_10,3671875,3699143,3685301,25000,0.00109,0.001032,0.021102,0.908611
scaffold_10,3699144,3739869,3722371,25000,0.000851,0.000818,0.012363,0.879062
scaffold_10,3739870,3771856,3753250,25000,0.00163,0.001602,0.010325,0.739363
scaffold_10,3771857,3799937,3785569,25000,0.00097,0.000989,0.011523,0.849938
scaffold_10,3799938,3826410,3813303,25000,0.001212,0.001453,0.01797,0.86791
scaffold_10,3826411,3861867,3841425,25000,0.000975,0.001118,0.019771,0.903989
scaffold_10,3861868,3888423,3874924,25000,0.000532,0.000636,0.016264,0.933881
scaffold_10,3888424,3916406,3902705,25000,0.000889,0.000879,0.006154,0.758254
scaffold_10,3916407,3959462,3934489,25000,0.000754,0.000815,0.00602,0.778465
scaffold_10,3959463,3988837,3974618,25000,0.000707,0.000816,0.001651,0.380854
scaffold_10,3988838,4050654,4014744,25000,8.6e-05,8.6e-05,7.7e-05,-0.055491
scaffold_10,4050655,4074540,4062599,23734,0.000562,0.000673,0.000589,-0.025058
scaffold_11,1,26383,13330,25000,0.001323,0.001351,0.008296,0.731398
scaffold_11,26384,54038,40117,25000,0.001104,0.001179,0.021782,0.904904
scaffold_11,54039,83107,68447,25000,0.001552,0.001475,0.021636,0.874951
scaffold_11,83108,110882,96510,25000,0.000913,0.000988,0.023296,0.925238
scaffold_11,110883,136546,123834,25000,0.001287,0.001127,0.011937,0.82395
scaffold_11,136547,176364,158939,25000,0.000832,0.000757,0.010001,0.859171
scaffold_11,176365,202538,189395,25000,0.001,0.000926,0.015046,0.885038
scaffold_11,202539,246992,228434,25000,0.00096,0.000843,0.010007,0.839019
scaffold_11,246993,324908,292604,25000,0.000826,0.000908,0.006373,0.777849
scaffold_11,324909,358950,342107,25000,0.001197,0.001215,0.007065,0.718843
scaffold_11,358951,385273,372070,25000,0.001591,0.001797,0.014993,0.805144
scaffold_11,385274,417759,401066,25000,0.000833,0.000834,0.012814,0.883245
scaffold_11,417760,463412,436518,25000,0.001023,0.000965,0.014256,0.874689
scaffold_11,463413,488604,476016,25000,0.00049,0.000455,0.008359,0.89712
scaffold_11,488605,514213,501484,25000,0.000916,0.000909,0.010203,0.841855
scaffold_11,514214,539585,526810,25000,0.000919,0.000931,0.007783,0.796007
scaffold_11,539586,570730,553478,25000,0.000871,0.000923,0.009739,0.837374
scaffold_11,570731,598394,584040,25000,0.000571,0.000581,0.011438,0.908459
scaffold_11,598395,625869,611992,25000,0.001149,0.000992,0.014771,0.870744
scaffold_11,625870,655109,641664,25000,0.001242,0.001263,0.015262,0.854774
scaffold_11,655110,682020,668801,25000,0.002037,0.001866,0.018488,0.816824
scaffold_11,682021,709382,695566,25000,0.001125,0.001159,0.016636,0.877126
scaffold_11,709383,742600,726587,25000,0.001163,0.001133,0.01583,0.870696
scaffold_11,742601,768400,755382,25000,0.001124,0.001385,0.011798,0.815627
scaffold_11,768401,802024,786231,25000,0.000969,0.00118,0.011989,0.842413
scaffold_11,802025,831226,817121,25000,0.001002,0.000963,0.014543,0.878288
scaffold_11,831227,857402,844234,25000,0.000992,0.000781,0.010686,0.85093
scaffold_11,857403,890250,874750,25000,0.000938,0.001045,0.007791,0.783085
scaffold_11,890251,916060,903310,25000,0.000851,0.000902,0.005983,0.754182
scaffold_11,916061,945102,930462,25000,0.001831,0.001695,0.002902,0.253715
scaffold_11,945103,972660,959228,25000,0.002619,0.002703,0.021683,0.790004
scaffold_11,972661,1022486,995315,25000,0.000768,0.000788,0.00562,0.764891
scaffold_11,1022487,1086395,1063902,25000,0.00082,0.000722,0.010681,0.864039
scaffold_11,1086396,1115557,1101874,25000,0.000481,0.000465,0.013646,0.935764
scaffold_11,1115558,1141721,1128767,25000,0.001206,0.001411,0.019373,0.879028
scaffold_11,1141722,1180917,1155911,25000,0.000479,0.000584,0.012268,0.919339
scaffold_11,1180918,1207549,1194470,25000,0.001027,0.001008,0.015349,0.879097
scaffold_11,1207550,1233873,1220949,25000,0.000891,0.000888,0.015015,0.892484
scaffold_11,1233874,1283746,1253017,25000,0.00107,0.001076,0.013006,0.85407
scaffold_11,1283747,1311581,1297288,25000,0.000422,0.00034,0.005943,0.883887
scaffold_11,1311582,1337762,1324432,25000,0.000933,0.000783,0.011905,0.870802
scaffold_11,1337763,1373160,1356620,25000,0.000376,0.000398,0.012714,0.942694
scaffold_11,1373161,1399299,1386202,25000,0.000749,0.000807,0.013971,0.899246
scaffold_11,1399300,1429984,1414840,25000,0.000566,0.00078,0.015588,0.920488
scaffold_11,1429985,1467637,1451297,25000,0.000851,0.000882,0.017135,0.908088
scaffold_11,1467638,1495784,1482180,25000,0.001596,0.00143,0.008328,0.70604
scaffold_11,1495785,1525192,1510242,25000,0.000735,0.00066,0.013267,0.894514
scaffold_11,1525193,1566726,1546914,25000,0.000913,0.000809,0.011923,0.871106
scaffold_11,1566727,1592212,1579473,25000,0.000795,0.000923,0.014369,0.89219
scaffold_11,1592213,1618795,1605190,25000,0.000639,0.000563,0.011089,0.900224
scaffold_11,1618796,1667299,1642629,25000,0.001647,0.001697,0.015853,0.81594
scaffold_11,1667300,1706295,1683571,25000,0.00113,0.001102,0.006857,0.732806
scaffold_11,1706296,1732788,1719520,25000,0.000887,0.000889,0.008754,0.823405
scaffold_11,1732789,1786402,1761125,25000,0.000653,0.000666,0.004745,0.763953
scaffold_11,1786403,1816467,1803044,25000,0.001106,0.001067,0.012257,0.844024
scaffold_11,1816468,1853752,1832689,25000,0.000651,0.000755,0.015124,0.915258
scaffold_11,1853753,1880098,1866794,25000,0.000763,0.000757,0.01283,0.893153
scaffold_11,1880099,1911422,1895609,25000,0.000746,0.000719,0.010682,0.876612
scaffold_11,1911423,1937373,1924367,25000,0.001357,0.001299,0.01209,0.810082
scaffold_11,1937374,1963037,1950137,25000,0.001748,0.001574,0.007013,0.629012
scaffold_11,1963038,1992792,1977969,25000,0.001489,0.001531,0.013243,0.803518
scaffold_11,1992793,2021620,2007084,25000,0.000565,0.000591,0.009074,0.885498
scaffold_11,2021621,2070849,2046769,25000,0.000344,0.000413,0.008137,0.914625
scaffold_11,2070850,2103661,2087017,25000,0.00121,0.001242,0.012536,0.829175
scaffold_11,2103662,2133982,2119622,25000,0.001188,0.001137,0.008819,0.774864
scaffold_11,2133983,2159862,2146999,25000,0.001247,0.001288,0.009261,0.768466
scaffold_11,2159863,2185471,2172680,25000,0.001422,0.001218,0.013357,0.827599
scaffold_11,2185472,2212040,2198707,25000,0.000804,0.000803,0.016759,0.912702
scaffold_11,2212041,2237627,2224866,25000,0.000913,0.000867,0.0113,0.860264
scaffold_11,2237628,2263215,2250390,25000,0.001353,0.001361,0.011464,0.796751
scaffold_11,2263216,2288626,2275958,25000,0.001766,0.001925,0.011996,0.743217
scaffold_11,2288627,2314648,2301701,25000,0.000886,0.000802,0.014037,0.889756
scaffold_11,2314649,2343363,2328167,25000,0.000432,0.000396,0.012395,0.938393
scaffold_11,2343364,2372194,2358027,25000,0.000857,0.000813,0.00666,0.785864
scaffold_11,2372195,2415534,2392149,25000,0.00062,0.000597,0.014836,0.923591
scaffold_11,2415535,2441152,2428261,25000,0.000786,0.000538,0.011263,0.892044
scaffold_11,2441153,2487109,2457658,25000,0.000704,0.000732,0.010075,0.870531
scaffold_11,2487110,2535819,2511720,25000,0.000668,0.000673,0.008424,0.858081
scaffold_11,2535820,2564940,2551343,25000,0.000935,0.000771,0.006548,0.77837
scaffold_11,2564941,2595408,2581732,25000,0.001024,0.001038,0.00729,0.761583
scaffold_11,2595409,2621764,2608817,25000,0.001852,0.001776,0.012392,0.754238
scaffold_11,2621765,2647978,2634752,25000,0.001212,0.000956,0.013003,0.850181
scaffold_11,2647979,2673516,2660741,25000,0.001483,0.001584,0.014514,0.81555
scaffold_11,2673517,2706116,2689567,25000,0.001102,0.001068,0.011486,0.834597
scaffold_11,2706117,2733552,2719987,25000,0.001049,0.000962,0.016774,0.891955
scaffold_11,2733553,2766339,2749577,25000,0.000489,0.000713,0.010544,0.895164
scaffold_11,2766340,2792627,2779428,25000,0.001374,0.001202,0.011722,0.807014
scaffold_11,2792628,2819105,2805821,25000,0.000786,0.000958,0.017318,0.908016
